From	To
ENSG00000204371	H0Y4K5
ENSG00000204371	Q96KQ7
ENSG00000204381	A0A0D9SFG0
ENSG00000204381	E9PK64
ENSG00000204381	E9PMI0
ENSG00000204381	E9PQU7
ENSG00000204381	E9PQY8
ENSG00000204381	E9PR90
ENSG00000204381	Q6UX15
ENSG00000204386	E9PIF4
ENSG00000204386	Q99519
ENSG00000204387	Q9UBA6
ENSG00000204388	P0DMV9
ENSG00000204389	P0DMV8
ENSG00000204389	V9GZ37
ENSG00000204390	P34931
ENSG00000204392	Q9Y333
ENSG00000204394	A2ABF4
ENSG00000204394	H0Y426
ENSG00000204394	P26640
ENSG00000204406	A0A0D9SEP6
ENSG00000204406	A0A0D9SF16
ENSG00000204406	A0A0D9SG23
ENSG00000204406	A0A1B0GUJ9
ENSG00000204406	A0A1B0GW10
ENSG00000204406	E9PHH0
ENSG00000204406	H7C066
ENSG00000204406	Q9P267
ENSG00000204435	P67870
ENSG00000204435	Q5SRQ6
ENSG00000204438	A0A0A0MSL4
ENSG00000204438	A0A0A0MSL5
ENSG00000204438	F6QYZ9
ENSG00000204438	O95872
ENSG00000204439	O95873
ENSG00000204442	B1AL88
ENSG00000204444	O95445
ENSG00000204444	Q5SRP5
ENSG00000204463	A0A1B0GX79
ENSG00000204463	F6S6P2
ENSG00000204463	F6TC96
ENSG00000204463	F6U1F2
ENSG00000204463	F6U341
ENSG00000204463	F6UR09
ENSG00000204463	F6VEM6
ENSG00000204463	F6WML8
ENSG00000204463	F6X9W3
ENSG00000204463	F6XTU0
ENSG00000204463	H0Y4L1
ENSG00000204463	H0Y710
ENSG00000204463	H0Y759
ENSG00000204463	H0Y7K4
ENSG00000204463	P46379
ENSG00000204463	X6REW1
ENSG00000204469	P48634
ENSG00000204472	P55008
ENSG00000204472	Q5STX8
ENSG00000204482	F2Z2M1
ENSG00000204482	H7C4M3
ENSG00000204482	H7C4Z3
ENSG00000204482	O00453
ENSG00000204482	Q2HNT4
ENSG00000204482	Q5HYT5
ENSG00000204482	Q5STB1
ENSG00000204498	A0A0A0MRT5
ENSG00000204498	F2Z390
ENSG00000204498	Q5STV6
ENSG00000204498	Q9UBC1
ENSG00000204514	A0A087WWD1
ENSG00000204514	B7Z6K7
ENSG00000204514	M0QY74
ENSG00000204514	M0QYA7
ENSG00000204514	M0QYL6
ENSG00000204514	M0QZ45
ENSG00000204514	M0QZ64
ENSG00000204514	M0QZS8
ENSG00000204514	M0R066
ENSG00000204514	M0R0R0
ENSG00000204519	M0R209
ENSG00000204519	M0R2M4
ENSG00000204519	Q7Z340
ENSG00000204520	A0A024RCL3
ENSG00000204520	H0Y615
ENSG00000204520	Q96QC4
ENSG00000204524	Q5CZA5
ENSG00000204525	A0A140T9E1
ENSG00000204525	A2AEA2
ENSG00000204525	F8W9Z8
ENSG00000204525	P10321
ENSG00000204536	A2ABH1
ENSG00000204536	A2ABH3
ENSG00000204536	A2ABH4
ENSG00000204536	A2ABH5
ENSG00000204536	B0V092
ENSG00000204536	D6R9W9
ENSG00000204536	D6RA02
ENSG00000204536	D6RAE7
ENSG00000204536	D6RB88
ENSG00000204536	D6RBG1
ENSG00000204536	D6RD84
ENSG00000204536	D6RDI7
ENSG00000204536	D6RE89
ENSG00000204536	E7EPK4
ENSG00000204536	E7EQC5
ENSG00000204536	E7EQE8
ENSG00000204536	E9PGB6
ENSG00000204536	E9PHV1
ENSG00000204536	Q5STF0
ENSG00000204536	Q8TD31
ENSG00000204560	A2AB15
ENSG00000204560	O60231
ENSG00000204560	Q5SQH5
ENSG00000204564	F8WBB4
ENSG00000204564	F8WC77
ENSG00000204564	F8WEV2
ENSG00000204564	H7C4U4
ENSG00000204564	H7C4Z6
ENSG00000204564	H7C5B5
ENSG00000204564	H7C5D3
ENSG00000204564	Q0P5T2
ENSG00000204564	Q5SQH8
ENSG00000204568	Q9Y676
ENSG00000204569	Q96QC0
ENSG00000204574	F5GYK6
ENSG00000204574	H0YGW7
ENSG00000204574	Q5STZ8
ENSG00000204574	Q8NE71
ENSG00000204576	P79522
ENSG00000204580	A0A0A0MSX3
ENSG00000204580	A2ABL0
ENSG00000204580	A2ABL2
ENSG00000204580	A2ABM8
ENSG00000204580	D6R9C4
ENSG00000204580	D6RAJ3
ENSG00000204580	D6RB35
ENSG00000204580	D6RB82
ENSG00000204580	D6RBU7
ENSG00000204580	D6RGW5
ENSG00000204580	E7EN94
ENSG00000204580	E7ENJ2
ENSG00000204580	E7EPH4
ENSG00000204580	E7EPN2
ENSG00000204580	E7EQ23
ENSG00000204580	E7EQ30
ENSG00000204580	E7ERI6
ENSG00000204580	E7ERN0
ENSG00000204580	E7ES06
ENSG00000204580	E7ESR9
ENSG00000204580	E7ETI3
ENSG00000204580	E7ETX3
ENSG00000204580	E7EUD5
ENSG00000204580	E7EUP7
ENSG00000204580	E7EVT1
ENSG00000204580	E7EVW6
ENSG00000204580	E7EX99
ENSG00000204580	E7EXB0
ENSG00000204580	H0Y717
ENSG00000204580	H0Y9F4
ENSG00000204580	H0YAH6
ENSG00000204580	Q08345
ENSG00000204590	A2AB27
ENSG00000204590	P36915
ENSG00000204592	Q6DU44
ENSG00000204599	A2AAZ2
ENSG00000204599	A2AAZ3
ENSG00000204599	A2AAZ4
ENSG00000204599	A2AAZ5
ENSG00000204599	A2AAZ6
ENSG00000204599	H0Y735
ENSG00000204599	Q9HCM9
ENSG00000204604	A0A0A0MS71
ENSG00000204604	M0QYC0
ENSG00000204604	M0QYE7
ENSG00000204604	M0QZR5
ENSG00000204604	M0R171
ENSG00000204604	Q5VIY5
ENSG00000204611	M0QXF0
ENSG00000204611	M0QYU5
ENSG00000204611	M0R0C2
ENSG00000204611	Q08AN1
ENSG00000204618	Q9H2S5
ENSG00000204619	O60927
ENSG00000204619	Q5SRK2
ENSG00000204624	Q9P2K9
ENSG00000204624	Q9UJD7
ENSG00000204628	D6R909
ENSG00000204628	D6R9L0
ENSG00000204628	D6R9Z1
ENSG00000204628	D6RAC2
ENSG00000204628	D6RAU2
ENSG00000204628	D6RBD0
ENSG00000204628	D6RDI0
ENSG00000204628	D6REE5
ENSG00000204628	D6RF23
ENSG00000204628	D6RFX4
ENSG00000204628	D6RFZ9
ENSG00000204628	D6RGK8
ENSG00000204628	D6RHH4
ENSG00000204628	D6RHJ5
ENSG00000204628	E9PD14
ENSG00000204628	H0Y8R5
ENSG00000204628	H0Y8W2
ENSG00000204628	H0Y9P0
ENSG00000204628	H0YAF8
ENSG00000204628	H0YAM7
ENSG00000204628	J3KPE3
ENSG00000204628	P63244
ENSG00000204634	J3KQ40
ENSG00000204634	O95759
ENSG00000204642	A0A0D9SF55
ENSG00000204642	A0A0D9SFW8
ENSG00000204642	H0Y4J4
ENSG00000204642	P30511
ENSG00000204644	Q9NU63
ENSG00000204653	A6ND91
ENSG00000204653	M0QYD4
ENSG00000204653	M0QZ80
ENSG00000204655	C9JTE0
ENSG00000204655	E9PG44
ENSG00000204655	H0Y8A0
ENSG00000204655	H7BYC0
ENSG00000204655	Q16653
ENSG00000204673	H9KV91
ENSG00000204673	M0R2V8
ENSG00000204673	Q96B36
ENSG00000204677	D6RA46
ENSG00000204677	D6RCA3
ENSG00000204677	D6RF56
ENSG00000204677	Q494X1
ENSG00000204681	C9J342
ENSG00000204681	C9JZG6
ENSG00000204681	F8WAS6
ENSG00000204681	F8WAV2
ENSG00000204681	F8WDC0
ENSG00000204681	F8WF38
ENSG00000204681	Q9UBS5
ENSG00000204682	Q5T4H9
ENSG00000204711	E9PIA3
ENSG00000204711	H0YD79
ENSG00000204711	H0YDM9
ENSG00000204711	Q5VTT2
ENSG00000204713	H0Y551
ENSG00000204713	P14373
ENSG00000204767	A6NMK8
ENSG00000204815	A0A087WTJ8
ENSG00000204815	A0A087WVI5
ENSG00000204815	A0A087X2G9
ENSG00000204815	Q96NG3
ENSG00000204822	B9A051
ENSG00000204822	Q96EL3
ENSG00000204842	F8VQP2
ENSG00000204842	F8VRK6
ENSG00000204842	F8VVY6
ENSG00000204842	F8VZC1
ENSG00000204842	F8W0B5
ENSG00000204842	F8WB05
ENSG00000204842	F8WB06
ENSG00000204842	H0YH87
ENSG00000204842	Q99700
ENSG00000204842	S4R3J6
ENSG00000204842	S4R3R6
ENSG00000204842	V9GY86
ENSG00000204843	C9J1B7
ENSG00000204843	C9JJD0
ENSG00000204843	C9JJN7
ENSG00000204843	C9JKG6
ENSG00000204843	C9JTE5
ENSG00000204843	C9JUI8
ENSG00000204843	C9JZA4
ENSG00000204843	E7EX90
ENSG00000204843	E9PCY0
ENSG00000204843	Q14203
ENSG00000204843	Q6AWB1
ENSG00000204851	Q9ULN7
ENSG00000204852	A0A087X1J4
ENSG00000204852	A0A0A0MRU7
ENSG00000204852	B4DIB9
ENSG00000204852	E9PIB8
ENSG00000204852	E9PNE4
ENSG00000204852	E9PR69
ENSG00000204852	F8VQ12
ENSG00000204852	F8VSB8
ENSG00000204852	J3KPW2
ENSG00000204852	Q2MV58
ENSG00000204852	S4R2Y1
ENSG00000204852	S4R339
ENSG00000204852	S4R3G2
ENSG00000204852	S4R3M8
ENSG00000204856	F8VXY8
ENSG00000204856	Q8WUB2
ENSG00000204859	K7EM76
ENSG00000204859	K7ENV2
ENSG00000204859	P10074
ENSG00000204859	Q5SY20
ENSG00000204859	Q5SY21
ENSG00000204869	M0QYY9
ENSG00000204869	Q6B9Z1
ENSG00000204899	Q08AG7
ENSG00000204920	K7EJJ6
ENSG00000204920	K7ELA0
ENSG00000204920	K7ENV6
ENSG00000204920	Q12901
ENSG00000204922	Q6UW78
ENSG00000204923	Q5FWF7
ENSG00000204946	F8WF09
ENSG00000204946	Q6ZMS7
ENSG00000204947	C9JNW7
ENSG00000204947	Q6IV72
ENSG00000204950	A6NIK2
ENSG00000204954	F8VQR3
ENSG00000204954	F8VS87
ENSG00000204954	F8VXG8
ENSG00000204954	G3V1W1
ENSG00000204954	Q69YU5
ENSG00000204977	O60858
ENSG00000204977	X6R9U5
ENSG00000204977	X6RH27
ENSG00000204991	H3BV39
ENSG00000204991	H3BV74
ENSG00000204991	Q8WWL2
ENSG00000205060	F8WAW0
ENSG00000205060	Q969S0
ENSG00000205084	A0A087WW60
ENSG00000205084	H3BMW7
ENSG00000205084	H3BPY4
ENSG00000205084	H3BTN6
ENSG00000205084	Q9H6L2
ENSG00000205085	C9K0C0
ENSG00000205085	Q6NXP2
ENSG00000205089	Q6ZMN8
ENSG00000205090	A0A096LNN7
ENSG00000205090	Q5SV17
ENSG00000205116	A6NKF7
ENSG00000205129	A7E2U8
ENSG00000205129	D6R9T4
ENSG00000205129	D6RB10
ENSG00000205129	D6RCA9
ENSG00000205133	E5RG44
ENSG00000205133	E5RGJ1
ENSG00000205133	E5RIT1
ENSG00000205133	Q629K1
ENSG00000205138	A6NFY7
ENSG00000205155	K7ES79
ENSG00000205155	Q9NZ42
ENSG00000205189	Q96DT7
ENSG00000205208	D6RFF4
ENSG00000205208	Q504U0
ENSG00000205213	E9PK51
ENSG00000205213	Q9BXB1
ENSG00000205220	J3QQN1
ENSG00000205220	P40306
ENSG00000205250	H3BMP3
ENSG00000205250	H3BTM3
ENSG00000205250	H3BVE4
ENSG00000205250	I3L1B6
ENSG00000205250	Q16254
ENSG00000205268	E5RG23
ENSG00000205268	Q13946
ENSG00000205269	Q5T4T1
ENSG00000205279	Q4LDR2
ENSG00000205302	D6RBT1
ENSG00000205302	D6RC15
ENSG00000205302	O60749
ENSG00000205309	J3QLR5
ENSG00000205309	J3QRN4
ENSG00000205309	K7EPW8
ENSG00000205309	Q2I378
ENSG00000205309	Q9NPB1
ENSG00000205323	F8VS12
ENSG00000205323	F8VZQ9
ENSG00000205323	P82979
ENSG00000205336	A0A1B0GX62
ENSG00000205336	H3BM73
ENSG00000205336	H3BMC2
ENSG00000205336	H3BMF8
ENSG00000205336	H3BMY9
ENSG00000205336	H3BNH4
ENSG00000205336	H3BNN3
ENSG00000205336	H3BP67
ENSG00000205336	H3BP94
ENSG00000205336	H3BPA6
ENSG00000205336	H3BPC0
ENSG00000205336	H3BQ11
ENSG00000205336	H3BQ46
ENSG00000205336	H3BQJ9
ENSG00000205336	H3BQW4
ENSG00000205336	H3BQZ1
ENSG00000205336	H3BRA1
ENSG00000205336	H3BRB4
ENSG00000205336	H3BRH0
ENSG00000205336	H3BRI2
ENSG00000205336	H3BRI7
ENSG00000205336	H3BRZ4
ENSG00000205336	H3BS14
ENSG00000205336	H3BS54
ENSG00000205336	H3BS94
ENSG00000205336	H3BS98
ENSG00000205336	H3BSB8
ENSG00000205336	H3BSF7
ENSG00000205336	H3BSJ6
ENSG00000205336	H3BSN3
ENSG00000205336	H3BSN7
ENSG00000205336	H3BSP5
ENSG00000205336	H3BSR1
ENSG00000205336	H3BT88
ENSG00000205336	H3BTD2
ENSG00000205336	H3BTH7
ENSG00000205336	H3BTK9
ENSG00000205336	H3BUF5
ENSG00000205336	H3BUH2
ENSG00000205336	H3BUI6
ENSG00000205336	H3BUU6
ENSG00000205336	H3BV52
ENSG00000205336	H3BV72
ENSG00000205336	H3BV84
ENSG00000205336	H3BVA0
ENSG00000205336	H3BVD3
ENSG00000205336	H3BVE9
ENSG00000205336	Q9Y653
ENSG00000205339	E9PLB2
ENSG00000205339	E9PLJ0
ENSG00000205339	O95373
ENSG00000205352	F8VP70
ENSG00000205352	F8VRX0
ENSG00000205352	F8VU40
ENSG00000205352	F8VWB5
ENSG00000205352	F8VZP4
ENSG00000205352	F8W1R5
ENSG00000205352	Q9NZ81
ENSG00000205356	C9J2A1
ENSG00000205356	C9JEV4
ENSG00000205356	C9JUV4
ENSG00000205356	Q7Z6L1
ENSG00000205358	H3BTC4
ENSG00000205358	P80294
ENSG00000205362	P04731
ENSG00000205363	H0YKG6
ENSG00000205363	Q2T9L4
ENSG00000205364	H3BUC6
ENSG00000205364	Q8N339
ENSG00000205403	A0A087X0I2
ENSG00000205403	D6R9Z8
ENSG00000205403	E7ETH0
ENSG00000205403	G3XAM2
ENSG00000205403	P05156
ENSG00000205423	H3BLY8
ENSG00000205423	H3BMF1
ENSG00000205423	H3BN40
ENSG00000205423	H3BUT5
ENSG00000205423	Q8N9A8
ENSG00000205464	Q52LC2
ENSG00000205476	A6NKD9
ENSG00000205476	G3V2D7
ENSG00000205476	G3V4C8
ENSG00000205476	G3V5D5
ENSG00000205476	H0YJE0
ENSG00000205476	H0YJY5
ENSG00000205517	A0A0A0MRX4
ENSG00000205517	H3BN42
ENSG00000205517	H3BQS8
ENSG00000205517	H3BRW0
ENSG00000205517	K7EIS7
ENSG00000205517	K7EMV7
ENSG00000205517	Q3MIN7
ENSG00000205531	A8MXH2
ENSG00000205531	C9J1B1
ENSG00000205531	C9J6D1
ENSG00000205531	C9JZI7
ENSG00000205531	E9PJJ2
ENSG00000205531	E9PKI2
ENSG00000205531	E9PKT8
ENSG00000205531	E9PNJ7
ENSG00000205531	E9PNW0
ENSG00000205531	E9PP22
ENSG00000205531	E9PS34
ENSG00000205531	H0YCI4
ENSG00000205531	Q99733
ENSG00000205542	P62328
ENSG00000205544	K7ERL9
ENSG00000205544	Q8N2U0
ENSG00000205571	B4DP61
ENSG00000205571	E7EQZ4
ENSG00000205571	H0YBZ9
ENSG00000205571	Q16637
ENSG00000205571	U3KPX7
ENSG00000205581	A6NEL0
ENSG00000205581	A6NL93
ENSG00000205581	F2Z2W6
ENSG00000205581	F2Z2Y5
ENSG00000205581	H7BXJ5
ENSG00000205581	P05114
ENSG00000205593	H0Y7N0
ENSG00000205593	Q8NEG7
ENSG00000205629	H3BUP7
ENSG00000205629	H7BYF0
ENSG00000205629	I3L2E3
ENSG00000205629	I3L2Q8
ENSG00000205629	I3L4A2
ENSG00000205629	I3L537
ENSG00000205629	Q9UIC8
ENSG00000205643	F6RAJ7
ENSG00000205643	F6UL18
ENSG00000205643	H9KV78
ENSG00000205643	Q6NVV7
ENSG00000205649	P15516
ENSG00000205649	X6RAH8
ENSG00000205659	G3V5T8
ENSG00000205659	Q52LA3
ENSG00000205683	F8W7T1
ENSG00000205683	Q92784
ENSG00000205707	A0A0C4DGJ8
ENSG00000205707	G3V332
ENSG00000205707	G3V427
ENSG00000205707	G3V4R2
ENSG00000205707	G3V521
ENSG00000205707	Q6IPR1
ENSG00000205710	E5RJ01
ENSG00000205710	Q6ZR85
ENSG00000205726	A8CTZ0
ENSG00000205726	C9J1A4
ENSG00000205726	C9JQZ7
ENSG00000205726	C9JXS9
ENSG00000205726	D6PAW0
ENSG00000205726	F8W7U0
ENSG00000205726	H0Y3G5
ENSG00000205726	H0Y523
ENSG00000205726	H0Y6W3
ENSG00000205726	H0Y7J7
ENSG00000205726	H7C3F1
ENSG00000205726	H7C429
ENSG00000205726	Q15811
ENSG00000205726	Q6J334
ENSG00000205730	H3BPC7
ENSG00000205730	Q3MIP1
ENSG00000205758	A0A0C4DG14
ENSG00000205758	A6NHJ8
ENSG00000205758	A6NMA8
ENSG00000205758	A6NND8
ENSG00000205758	A8MZ10
ENSG00000205758	C9JAL0
ENSG00000205758	C9JNR9
ENSG00000205758	C9JQD0
ENSG00000205758	C9JZK8
ENSG00000205758	C9K0F7
ENSG00000205758	F8WF64
ENSG00000205758	H7C0X3
ENSG00000205758	H7C2K1
ENSG00000205758	H7C338
ENSG00000205758	H7C3I5
ENSG00000205758	H7C3S0
ENSG00000205758	O95825
ENSG00000205765	A0A0C4DGW6
ENSG00000205765	A6NDU8
ENSG00000205795	Q717R9
ENSG00000205808	Q8IY26
ENSG00000205838	D6RB54
ENSG00000205838	Q6PF05
ENSG00000205903	A0A087WZ61
ENSG00000205903	A6NFI3
ENSG00000205927	C9J444
ENSG00000205927	Q13516
ENSG00000205929	H7BYF8
ENSG00000205929	Q9NYP8
ENSG00000205937	H3BMM9
ENSG00000205937	H3BMS0
ENSG00000205937	H3BNI3
ENSG00000205937	H3BNU7
ENSG00000205937	H3BP82
ENSG00000205937	H3BPG5
ENSG00000205937	H3BRK4
ENSG00000205937	H3BTC0
ENSG00000205937	H3BTR6
ENSG00000205937	H3BTV0
ENSG00000205937	H3BTY0
ENSG00000205937	H3BUG0
ENSG00000205937	H3BUL0
ENSG00000205937	H3BV80
ENSG00000205937	Q15287
ENSG00000205981	F2Z3A7
ENSG00000205981	G5E9V2
ENSG00000205981	Q96DA6
ENSG00000206052	J3KTH4
ENSG00000206052	Q6PKX4
ENSG00000206053	A6NGP5
ENSG00000206053	B4E1P3
ENSG00000206053	H3BMM8
ENSG00000206053	H3BMT0
ENSG00000206053	H3BMV3
ENSG00000206053	H3BS08
ENSG00000206053	H3BTV5
ENSG00000206053	H3BU16
ENSG00000206053	Q9H910
ENSG00000206069	A0A0C4DG04
ENSG00000206069	Q6ICI0
ENSG00000206077	A0A087X1A0
ENSG00000206077	F5H7P5
ENSG00000206077	P0C7U3
ENSG00000206140	A0A024QYW1
ENSG00000206140	A0A0D9SEH3
ENSG00000206140	A0A1B0GTE4
ENSG00000206140	A0A1B0GTY7
ENSG00000206140	A0A1B0GV61
ENSG00000206140	A6NGB0
ENSG00000206172	G3V1N2
ENSG00000206172	P69905
ENSG00000206190	G3V261
ENSG00000206190	H0YJI4
ENSG00000206190	O60312
ENSG00000206418	Q6IQ22
ENSG00000206432	A6NKL6
ENSG00000206503	P04439
ENSG00000206503	P13746
ENSG00000206503	P16188
ENSG00000206503	Q5SRN5
ENSG00000206503	Q5SRN7
ENSG00000206527	C9JWG1
ENSG00000206527	H7C4K8
ENSG00000206527	Q6Y1H2
ENSG00000206530	A0A1D5RMR1
ENSG00000206530	C9K0A4
ENSG00000206530	F8WEX0
ENSG00000206530	H0Y853
ENSG00000206530	H0Y883
ENSG00000206530	H0Y896
ENSG00000206530	H7C512
ENSG00000206530	H7C591
ENSG00000206530	Q96MT7
ENSG00000206535	A1A4G5
ENSG00000206535	C9J587
ENSG00000206535	F8WF60
ENSG00000206559	C9JFK0
ENSG00000206559	H7C087
ENSG00000206559	H7C0K4
ENSG00000206559	H7C0L9
ENSG00000206559	Q504Y3
ENSG00000206560	B4DIW9
ENSG00000206560	F8WDU2
ENSG00000206560	O15084
ENSG00000206561	A0A0C4DGS2
ENSG00000206561	Q9Y215
ENSG00000206561	S4R408
ENSG00000206562	B4DDX3
ENSG00000206562	H7C1L4
ENSG00000206562	H7C3H9
ENSG00000206562	M0R0W0
ENSG00000206562	Q8TCB7
ENSG00000206579	Q5GH76
ENSG00000211445	A0A087X1J7
ENSG00000211445	A0A182DWH9
ENSG00000211445	A0A182DWI0
ENSG00000211445	E5RG32
ENSG00000211445	H0YBE4
ENSG00000211445	H0YC19
ENSG00000211445	P22352
ENSG00000211445	Q6NXQ3
ENSG00000211448	A0A0A0MTQ2
ENSG00000211448	G3V2A7
ENSG00000211448	G3V3A8
ENSG00000211448	H0YJ42
ENSG00000211448	H0YJQ8
ENSG00000211448	J3KQY5
ENSG00000211448	Q92813
ENSG00000211450	A0A087WYP2
ENSG00000211450	H0YE28
ENSG00000211450	Q8IZQ5
ENSG00000211455	F5GY51
ENSG00000211455	F5H0V1
ENSG00000211455	F5H277
ENSG00000211455	F5H5E6
ENSG00000211455	F5H7Z3
ENSG00000211455	H0YGN4
ENSG00000211455	I3L0D0
ENSG00000211455	Q9Y2H1
ENSG00000211456	C9J3E3
ENSG00000211456	C9JV50
ENSG00000211456	E9PGZ4
ENSG00000211456	F8WCQ2
ENSG00000211456	F8WDN7
ENSG00000211456	Q9NTJ5
ENSG00000211460	A0A0J9YVW2
ENSG00000211460	A0A0J9YX41
ENSG00000211460	E9PGT1
ENSG00000211460	H7C1D4
ENSG00000211460	Q15631
ENSG00000211584	F8VQX9
ENSG00000211584	F8VXV4
ENSG00000211584	F8W1R8
ENSG00000211584	Q6P1K1
ENSG00000212127	Q9NYV8
ENSG00000212719	A8MQB3
ENSG00000212719	H0YGX3
ENSG00000212747	Q17RB0
ENSG00000212864	Q9H0X6
ENSG00000212907	P03901
ENSG00000212916	Q9P2G4
ENSG00000213015	K7EJ53
ENSG00000213015	K7ENY2
ENSG00000213015	K7ERU0
ENSG00000213015	Q9UK33
ENSG00000213020	M0QXE4
ENSG00000213020	M0QXQ6
ENSG00000213020	M0QYR0
ENSG00000213020	M0QYZ5
ENSG00000213020	M0R1T1
ENSG00000213020	M0R2W3
ENSG00000213020	Q8N823
ENSG00000213023	M0QY70
ENSG00000213023	M0QYH4
ENSG00000213023	Q9BQG1
ENSG00000213024	M0QX10
ENSG00000213024	M0QX13
ENSG00000213024	M0QX64
ENSG00000213024	M0QXN5
ENSG00000213024	M0QYY0
ENSG00000213024	M0QZL5
ENSG00000213024	M0R0B7
ENSG00000213024	M0R1S1
ENSG00000213024	M0R302
ENSG00000213024	P37198
ENSG00000213047	B3KR95
ENSG00000213047	B7ZBL5
ENSG00000213047	Q6P3S1
ENSG00000213047	X6RAS2
ENSG00000213064	O95562
ENSG00000213064	Q5TIH2
ENSG00000213066	A0A087WV25
ENSG00000213066	O95684
ENSG00000213077	Q4KMX7
ENSG00000213079	A0A0A0MT33
ENSG00000213079	Q9UPN6
ENSG00000213085	A0A087WUV1
ENSG00000213085	A0A087X182
ENSG00000213085	Q9UL16
ENSG00000213088	Q16570
ENSG00000213088	Q5JY94
ENSG00000213096	A0A087WZJ7
ENSG00000213096	A0A087X0A2
ENSG00000213096	F5H2M4
ENSG00000213096	M0QZY2
ENSG00000213096	M0R2X5
ENSG00000213096	O75437
ENSG00000213096	Q7Z2R1
ENSG00000213123	E7ER86
ENSG00000213123	F8WD40
ENSG00000213123	Q8WW35
ENSG00000213139	P22914
ENSG00000213160	H7C0F4
ENSG00000213160	H7C1K9
ENSG00000213160	Q8NBE8
ENSG00000213160	S4R3P4
ENSG00000213160	S4R452
ENSG00000213185	Q8N5W8
ENSG00000213186	C9IY67
ENSG00000213186	C9IZE0
ENSG00000213186	C9J614
ENSG00000213186	C9J9F0
ENSG00000213186	C9JE08
ENSG00000213186	C9JNB9
ENSG00000213186	F5GZP3
ENSG00000213186	Q8IWR1
ENSG00000213190	Q13015
ENSG00000213199	H7C4W0
ENSG00000213199	H7C5N6
ENSG00000213199	Q9UHC3
ENSG00000213203	Q8WWP7
ENSG00000213246	D3DTZ5
ENSG00000213246	J3KSQ6
ENSG00000213246	J3QR04
ENSG00000213246	J3QSB9
ENSG00000213246	P63272
ENSG00000213281	P01111
ENSG00000213337	Q53RE8
ENSG00000213339	K7EJ21
ENSG00000213339	K7EL95
ENSG00000213339	K7EPI1
ENSG00000213339	K7ESP6
ENSG00000213339	Q9BXR0
ENSG00000213341	O15111
ENSG00000213366	E9PGV1
ENSG00000213366	E9PHN6
ENSG00000213366	E9PHN7
ENSG00000213366	E9PLF1
ENSG00000213366	F6XZQ7
ENSG00000213366	P28161
ENSG00000213380	A0A087X1T3
ENSG00000213380	H3BQV3
ENSG00000213380	H3BSH5
ENSG00000213380	J3QRV3
ENSG00000213390	Q14CB8
ENSG00000213390	R4GMS4
ENSG00000213390	R4GNI4
ENSG00000213397	A6NDA1
ENSG00000213397	H7BZF8
ENSG00000213397	Q99871
ENSG00000213398	I3L0J6
ENSG00000213398	I3L1Q6
ENSG00000213398	I3L215
ENSG00000213398	I3L3R0
ENSG00000213398	J3QKT0
ENSG00000213398	J3QSE5
ENSG00000213398	P04180
ENSG00000213420	A0A0J9YXG7
ENSG00000213420	Q8N158
ENSG00000213424	J3QQR9
ENSG00000213424	Q8N1A0
ENSG00000213445	E9PIB3
ENSG00000213445	F6RY50
ENSG00000213445	Q96FS4
ENSG00000213462	Q14264
ENSG00000213463	P57105
ENSG00000213465	P36404
ENSG00000213516	A0A1B0GUK8
ENSG00000213516	Q96E39
ENSG00000213523	Q9HD15
ENSG00000213523	R4GMW4
ENSG00000213551	Q8WXX5
ENSG00000213563	H0YEK9
ENSG00000213563	H0YF29
ENSG00000213563	J3KNI2
ENSG00000213563	Q6P1X6
ENSG00000213585	C9JI87
ENSG00000213585	P21796
ENSG00000213593	E9PLR1
ENSG00000213593	E9PRL5
ENSG00000213593	E9PSF0
ENSG00000213593	G3V155
ENSG00000213593	Q9Y320
ENSG00000213614	A0A087WTY2
ENSG00000213614	H3BP20
ENSG00000213614	H3BQ04
ENSG00000213614	H3BRP6
ENSG00000213614	H3BS10
ENSG00000213614	H3BT62
ENSG00000213614	H3BTD4
ENSG00000213614	H3BU85
ENSG00000213614	H3BVH8
ENSG00000213614	P06865
ENSG00000213619	E9PJE7
ENSG00000213619	E9PKL8
ENSG00000213619	E9PS48
ENSG00000213619	G3V194
ENSG00000213619	O75489
ENSG00000213625	A0A087X0N2
ENSG00000213625	O15243
ENSG00000213626	B5MBX5
ENSG00000213626	B5MC28
ENSG00000213626	B5MCM2
ENSG00000213626	B5MCP4
ENSG00000213626	F8WC18
ENSG00000213626	Q53QV2
ENSG00000213639	C9J9S3
ENSG00000213639	C9JP48
ENSG00000213639	E7ETD8
ENSG00000213639	F8WE71
ENSG00000213639	H0Y3Y6
ENSG00000213639	P62140
ENSG00000213654	E9PIE9
ENSG00000213654	E9PIP3
ENSG00000213654	Q9Y4H4
ENSG00000213654	Q9Y4H5
ENSG00000213672	C9JC20
ENSG00000213672	C9JMQ4
ENSG00000213672	C9JSC3
ENSG00000213672	F8WCR8
ENSG00000213672	H7C0T9
ENSG00000213672	H7C2K2
ENSG00000213672	Q9NZQ3
ENSG00000213676	H0Y7D7
ENSG00000213676	Q99941
ENSG00000213694	Q99500
ENSG00000213699	F8WB19
ENSG00000213699	F8WCT7
ENSG00000213699	Q8N357
ENSG00000213719	O00299
ENSG00000213722	H0Y7N1
ENSG00000213722	O95865
ENSG00000213722	Q5SRR8
ENSG00000213722	Q5SSV3
ENSG00000213741	A0A087WTT6
